CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;DENSIDAD_HOGAR
TQRMNOSXTHLOLMCDEGGFB00804549;2024;2;1;1;42;S;10;406;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;500000;4;4;4;4;;5;166666,67;3;3;4;3;;4;640;2;0;1;3;0;0;Nuclear;BAJO
TQRMNOSXVHLOLMCDEGGFB00804550;2024;2;1;1;42;S;10;440;1;;4;1;;3;2;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;700000;6;6;6;6;;6;233333,33;5;5;5;5;;5;725;3;0;2;1;0;0;Nuclear;BAJO
TQSMNOSPWHKNKSCDEGGFB00858763;2024;2;1;1;42;S;10;862;1;;1;2;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;5;3;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Extendido;ALTO
TQRMNOSPWHKNKSCDEGGFB00858764;2024;2;1;1;42;S;10;796;1;;3;1;;4;2;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;2;2;660000;6;6;6;6;;6;165000;3;3;4;3;;4;969;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQSYHKMKTCDEGGFB00858901;2024;2;1;1;42;S;10;640;1;;3;1;;3;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQTWHMNLNCDEGGFB00799440;2024;2;1;1;42;S;10;430;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;0;1;290000;2;2;2;2;;2;290000;6;7;7;6;;7;479;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNORQPHMMLOCDEGGFB00804520;2024;2;1;1;42;S;10;666;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNORQQHMMLOCDEGGFB00799414;2024;2;1;1;42;S;10;551;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;2;0;0;Nuclear;BAJO
TQRMNOQURHKNKMCDEFMDB00859083;2024;2;1;1;43;N;6;82;1;;1;1;;4;1;1;1;;1;1;1;3;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;485000;4;4;4;;4;3;485000;8;9;8;;9;8;105;1;0;98;0;0;0;Unipersonal;MEDIO
TQRMNOQWSHMLKTCDEHLEH00800872;2024;2;1;1;40;N;25;251;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;285000;2;2;2;;2;2;285000;6;6;8;;7;9;362;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOSVUHMLKTCDEHLEH00800873;2024;2;1;1;40;N;25;260;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;600000;5;5;6;;6;7;120000;2;2;3;;2;3;418;2;0;98;0;0;0;Extendido;MEDIO
TQRMNOSYVHLLKUCDEHLEH00806048;2024;2;1;1;40;N;25;133;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;2;0;2;100000;1;1;1;;1;1;50000;1;1;1;;1;1;216;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOVPUHLLKUCDEHLEH00806049;2024;2;1;1;40;N;25;133;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1;0;1;100000;1;1;1;;1;1;100000;2;2;2;;2;2;187;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNORYVHKMLLCDEHLEH00858839;2024;2;1;1;40;N;25;139;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Nuclear;BAJO
TQRMNORPVHLMLLCDEHLEH00806052;2024;2;1;1;40;N;25;134;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;2;1;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;643000;5;6;6;;6;8;107166,67;2;2;2;;2;3;184;3;2;5;0;0;0;Extendido;MEDIO
TQRMNOXWPHMLLLCDEHLEH00800874;2024;2;1;1;40;N;25;341;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Nuclear;MEDIO
TQRMNORTRHJOKSCDEHLEH00861951;2024;2;1;1;40;N;25;404;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;1;98;0;0;0;Nuclear;MEDIO
TQRMNOQQPHJMKUCDEHLEH00861952;2024;2;1;1;40;N;25;185;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;5;1;4;600000;5;5;6;;6;7;120000;2;2;3;;3;3;254;2;0;3;1;0;0;Extendido;MEDIO
TQRMNORUXHKOLMCDEHLEH00859248;2024;2;1;1;40;N;25;140;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;399500;3;3;3;;3;4;99875;2;2;2;;2;2;162;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOUTQHJMKQCDEIMBF00861953;2024;2;1;1;43;N;36;166;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800000;7;7;7;;7;7;800000;10;10;10;;10;10;214;1;0;98;0;0;0;Unipersonal;MEDIO
TQRMNORTQHKOKQCDEIMBF00858893;2024;2;1;1;43;N;36;156;1;;5;1;;4;1;1;1;;1;1;1;1;2;1;2;5;4;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;4;0;4;776000;6;7;7;;7;7;194000;4;4;3;;5;4;201;1;2;98;0;0;0;Nuclear;BAJO
TQRMNOPRRHJMLOCDEHIBB00861954;2024;2;1;1;40;N;22;161;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;105000;1;1;1;;1;1;105000;2;2;2;;2;2;165;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOPXWHLMLOCDEHIBB00805747;2024;2;1;1;40;N;22;139;1;;3;2;;5;2;2;1;;1;2;2;2;1;1;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;5;1;4;937000;7;8;8;;8;9;187400;4;4;5;;4;5;169;2;0;4;0;0;0;Extendido;MEDIO
TQRMNOSQXHLMLOCDEHIBB00805748;2024;2;1;1;40;N;22;122;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;700000;6;6;7;;7;7;700000;10;10;10;;10;10;117;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNORSXHMMLOCDEHIBB00800602;2024;2;1;1;40;N;22;145;1;;3;1;;3;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;3;0;3;520000;4;5;5;;5;5;173333,33;4;4;5;;4;5;169;1;2;3;0;0;0;Nuclear;MEDIO
TQRMNOUVTHMMLOCDEHIBB00800598;2024;2;1;1;40;N;22;140;1;;4;1;;1;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;4;1;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;96;0;1;2;0;0;Nuclear;MEDIO
TQSMNOUVVHMMLOCDEHIBB00805749;2024;2;1;1;40;N;22;154;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;600000;5;5;6;;6;6;300000;6;7;8;;7;8;156;1;0;98;0;0;0;Nuclear;BAJO
TQRMNOUVVHMMLOCDEHIBB00800599;2024;2;1;1;40;N;22;154;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;1;1;1;1;1;1;1;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;600000;5;5;6;;6;6;300000;6;7;8;;7;8;156;1;0;98;0;0;0;Nuclear;BAJO
TQRMNOPXTHMOLPCDEHIBB00800603;2024;2;1;1;40;N;22;152;1;;5;1;;1;1;1;1;;1;1;1;2;2;1;2;5;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;7;1;6;0;12;12;12;;12;12;0;12;12;12;;12;12;0;3;0;1;0;0;0;Extendido;MEDIO
TQRMNORSRHMMLOCDEOHCH00803111;2024;2;1;1;44;N;91;129;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;375000;3;3;2;;3;3;375000;7;8;6;;8;7;132;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOQUWHJOLPCDEGGFB00861871;2024;2;1;1;42;S;10;413;1;;2;1;;1;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;150400;1;1;1;1;;1;75200;1;1;1;1;;1;499;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQRTHJMLQCDEGGFB00861872;2024;2;1;1;42;S;10;446;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;410000;3;3;3;3;;3;205000;5;5;5;4;;5;546;2;0;97;0;0;0;Nuclear;MEDIO
TQRMNORWTHJMLQCDEGGFB00861873;2024;2;1;1;42;S;10;345;1;;2;1;;3;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;205000;1;1;1;1;;1;205000;5;5;5;4;;5;372;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOQUTHMOLQCDEGGFB00799418;2024;2;1;1;42;S;10;697;1;;2;1;;1;2;1;1;;1;1;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;5;2;3;430000;3;4;3;3;;3;86000;1;1;1;1;;1;1016;2;0;98;0;0;0;Extendido;ALTO
TQRMNOQSRHJNLRCDEGGFB00861874;2024;2;1;1;42;S;10;455;1;;2;1;;1;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;Nuclear;MEDIO
TQRMNORWTHJNLRCDEGGFB00861875;2024;2;1;1;42;S;10;594;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;2;1;1;2;2;2;3;0;3;460000;4;4;4;4;;4;153333,33;3;3;3;3;;3;696;2;0;1;3;0;0;Nuclear;MEDIO
TQRMNOSTYHKLLLCDEFNFF00859251;2024;2;1;1;41;N;7;297;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;500000;4;4;6;;5;5;166666,67;3;3;5;;4;4;548;2;0;1;3;0;0;Nuclear;BAJO
TQRMNOUYVHLOLOCDEFNFF00804144;2024;2;1;1;41;N;7;298;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;1;2;0;1;1;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;3;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;96;0;1;0;0;0;Nuclear;MEDIO
TQRMNOQSQHKOLMCDEFNFF00858723;2024;2;1;1;41;N;7;397;1;;3;2;;4;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;1100000;8;9;9;;9;9;275000;6;6;8;;7;7;618;2;0;1;3;0;0;Nuclear;MEDIO
TQRMNOTVVHKOLMCDEFNFF00858724;2024;2;1;1;41;N;7;352;1;;5;1;;4;1;1;1;;1;1;1;3;2;2;2;5;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;550000;5;5;6;;5;6;137500;3;3;4;;3;4;511;2;0;1;0;0;0;Nuclear;BAJO
TQRMNORTYHKOLOCDEFNFF00858731;2024;2;1;1;41;N;7;353;1;;5;2;;4;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;BAJO
TQRMNOUXUHKOLOCDEFNFF00858733;2024;2;1;1;41;N;7;292;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;292000;2;2;3;;2;2;97333,33;2;2;2;;2;2;356;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQVSHMMLMCDEFNFF00861876;2024;2;1;1;41;N;7;264;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;BAJO
TQRMNOSUTHMMLOCDEFNFF00798977;2024;2;1;1;41;N;7;292;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;3;3;694200;6;6;8;;6;7;115700;2;2;3;;2;3;394;2;0;1;0;0;0;Extendido;MEDIO
TQRMNORSVHMNLQCDEFNFF00798978;2024;2;1;1;41;N;7;208;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;342000;3;3;3;;3;3;342000;7;7;9;;8;8;311;1;0;97;0;0;0;Unipersonal;BAJO
TQRMNORTPHMNLQCDEFNFF00798979;2024;2;1;1;41;N;7;259;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;97;0;0;0;Nuclear;MEDIO
TQRMNOTQYHMNLQCDEFNFF00798989;2024;2;1;1;41;N;7;204;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;482000;4;4;6;;4;5;241000;5;5;7;;6;6;365;2;0;1;0;0;0;Nuclear;MEDIO
TQRMNOTXPHJLLQCDEFNFF00861877;2024;2;1;1;41;N;7;428;1;;5;2;;4;2;1;1;;1;1;1;2;2;2;2;5;4;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;7;0;7;632000;5;6;7;;6;7;90285,71;2;1;2;;2;2;575;2;0;5;1;6;0;Extendido;MEDIO
TQRMNORWQHLKKNCDEGNFJ00805249;2024;2;1;1;44;N;17;553;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;BAJO
TQRMNOPVRHJOKNCDEGNFJ00861878;2024;2;1;1;44;N;17;180;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Nuclear;BAJO
TQRMNOTUTHJOKNCDEGNFJ00861879;2024;2;1;1;44;N;17;309;2;;1;2;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Nuclear;MEDIO
TQRMNOQUQHLLKOCDEGNFJ00805243;2024;2;1;1;44;N;17;302;2;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;800000;7;7;6;;7;6;400000;8;8;7;;8;7;769;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOURSHJOLQCDEOHCH00861955;2024;2;1;1;44;N;91;223;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000000;8;8;7;;8;8;1000000;10;10;10;;10;10;233;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOTVSHKMLOCDEOHCH00858596;2024;2;1;1;44;N;91;203;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;720000;6;7;5;;7;6;180000;4;4;3;;4;3;214;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOUVPHKMLOCDEOHCH00858682;2024;2;1;1;44;N;91;210;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;920000;7;8;7;;8;8;230000;5;5;4;;6;5;220;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOUVSHKMLOCDEOHCH00859028;2024;2;1;1;44;N;91;152;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;380000;3;3;2;;3;3;380000;8;8;7;;8;7;158;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOVVVHKMLOCDEOHCH00859246;2024;2;1;1;44;N;91;188;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1205000;9;9;8;;9;9;200833,33;4;5;4;;5;4;195;2;0;1;3;0;0;Extendido;MEDIO
TQRMNOPVSHKMLPCDEOHCH00861956;2024;2;1;1;44;N;91;119;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1500000;9;10;9;;10;9;750000;10;10;9;;10;9;125;2;0;98;0;0;0;Nuclear;BAJO
TQRMNOTYUHKMLPCDEOHCH00861957;2024;2;1;1;44;N;91;141;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;900000;7;8;7;;8;7;900000;10;10;10;;10;10;143;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNORUXHLMKNCDEFPCH00804415;2024;2;1;1;44;N;9;257;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;2;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Extendido;BAJO
TQRMNOQVRHKMKPCDEFPCH00858626;2024;2;1;1;44;N;9;226;1;;3;1;;1;1;1;1;;1;1;1;1;1;1;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;900000;7;8;7;;8;6;300000;7;7;5;;7;5;246;1;2;3;0;0;0;Nuclear;MEDIO
TQRMNORTXHKNKPCDEFMDB00859169;2024;2;1;1;43;N;6;132;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;0;3;685000;6;6;6;;6;5;228333,33;5;5;4;;6;4;203;2;1;98;0;0;0;Nuclear;MEDIO
TQRMNOPRWHKOKMCDEGKDB00858654;2024;2;1;1;43;N;14;106;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;4;98;0;0;0;Extendido;ALTO
TQRMNORSXHKNKNCDEGKDB00858655;2024;2;1;1;43;N;14;81;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;2;1;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;3;4;5;0;Extendido;MEDIO
TQRMNOQQUHJOKNCDEGKDB00861958;2024;2;1;1;43;N;14;181;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;MEDIO
