CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;DENSIDAD_HOGAR
TQRMNOPPRHJKQSCDEIJAH00864307;2024;2;1;1;1;S;33;209;1;;2;1;;4;1;1;2;;1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;764000;6;;6;6;;6;191000;4;;4;4;;5;414;1;0;2;3;4;0;MEDIO
TQRMNORTXHLOLMCDEGNFJ00805368;2024;2;1;1;44;N;17;176;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;360000;3;3;2;;3;2;180000;4;4;3;;4;3;461;2;0;98;0;0;0;BAJO
TQRMNOPXUHLMLNCDEGNFJ00805369;2024;2;1;1;44;N;17;164;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;375000;3;3;2;;3;2;375000;7;8;7;;8;6;265;1;0;98;0;0;0;BAJO
TQRMNOSUVHJMKRCDEOJAH00864308;2024;2;1;1;44;N;93;144;2;;3;1;;9;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;1;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;BAJO
TQRMNOPSQHJMLLCDEHJGH00864309;2024;2;1;1;40;S;23;517;1;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;0;1;80000;1;1;1;1;;1;80000;1;1;2;1;;2;522;1;0;98;0;0;0;MEDIO
TQRMNORWTHJMLOCDEHJGH00864310;2024;2;1;1;40;S;23;412;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;5;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;1550000;9;10;10;9;;10;387500;8;8;9;7;;9;422;2;0;98;0;0;0;MEDIO
TQRMNORXPHLOLRCDEHJGH00864311;2024;2;1;1;40;S;23;264;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;3;4;0;0;0;BAJO
TQRMNOQVSHLNKSCDEIIAD00806923;2024;2;1;1;1;S;32;3910;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;610000;5;;5;5;;4;305000;7;;6;7;;4;7717;1;2;98;0;0;0;BAJO
TQRMNOQVTHLNKSCDEIIAD00806933;2024;2;1;1;1;S;32;3283;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;568200;5;;5;5;;3;284100;6;;6;6;;4;5352;1;0;98;0;0;0;MEDIO
TQRMNOUWSHLNKTCDEIIAD00806934;2024;2;1;1;1;S;32;1831;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;BAJO
TQRMNORXXHJOKNCDEIKAH00864312;2024;2;1;1;43;S;34;588;1;;4;2;;2;2;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;5;0;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;MEDIO
TQRMNOSTVHKOKRCDEIKAH00856691;2024;2;1;1;43;S;34;500;1;;3;1;;1;2;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;2;2;2;0;2;0;9;NO DESEA RESPONDER;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;1;2;350000;3;3;3;3;;2;116666,67;2;2;2;2;;2;698;1;0;2;0;0;0;MEDIO
TQRMNOTSPHMNKOCDEIKAH00802747;2024;2;1;1;43;S;34;411;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;MEDIO
TQRMNOPWPHJNKOCDEIKAH00864313;2024;2;1;1;43;S;34;501;1;;2;2;;2;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;7;2;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;ALTO
TQRMNOPXYHMLLSCDEIKAH00802657;2024;2;1;1;43;S;34;867;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;950000;7;8;8;7;;7;237500;5;5;5;5;;4;2941;2;0;1;0;0;0;MEDIO
TQRMNOTUWHMMLTCDEIKAH00802659;2024;2;1;1;43;S;34;782;2;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;BAJO
TQRMNORQWHLNMLCDEIKAH00807997;2024;2;1;1;43;S;34;559;1;;4;1;;3;2;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;BAJO
TQRMNOQXVHMNLUCDEIKAH00802675;2024;2;1;1;43;S;34;365;1;;2;2;;5;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;150000;1;1;1;1;;1;50000;1;1;1;1;;1;358;1;0;2;0;0;0;MEDIO
TQRMNORRUHMNLUCDEIKAH00802651;2024;2;1;1;43;S;34;521;1;;4;2;;5;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;610000;5;6;5;5;;5;152500;3;3;3;3;;2;1185;2;3;98;0;0;0;MEDIO
TQRMNOXQQHJNLTCDEIKAH00864421;2024;2;1;1;43;S;34;982;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;400000;3;3;3;3;;3;400000;8;8;7;8;;8;1323;1;0;98;0;0;0;MEDIO
TQRMNOXQRHJNLTCDEIKAH00864422;2024;2;1;1;43;S;34;753;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;440000;4;4;4;4;;4;110000;2;2;2;2;;2;1638;1;0;98;0;0;0;MEDIO
TQRMNOSPXHKMLQCDEFJAH00856809;2024;2;1;1;43;N;3;282;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;3;0;3;150000;1;1;1;;1;1;50000;1;1;1;;1;1;345;1;0;98;0;0;0;MEDIO
TQRMNOTQQHMOLMCDEFJAH00803521;2024;2;1;1;43;N;3;247;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;560000;5;5;5;;5;5;280000;6;6;6;;7;5;476;1;0;98;0;0;0;BAJO
TQRMNOPPYHKMLRCDEFJAH00857499;2024;2;1;1;43;N;3;349;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;0;1;240000;2;2;1;;2;2;240000;5;5;5;;6;4;429;1;0;98;0;0;0;BAJO
TQRMNOUYYHLMLPCDEFJAH00808721;2024;2;1;1;43;N;3;386;1;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;MEDIO
TQRMNORXPHMMLQCDEFJAH00798436;2024;2;1;1;43;N;3;563;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;MEDIO
TQRMNOQUYHJMLTCDEFJAH00864423;2024;2;1;1;43;N;3;350;1;;5;1;;4;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;96;0;2;0;0;0;BAJO
TQRMNORYYHJMLTCDEFJAH00864424;2024;2;1;1;43;N;3;450;1;;3;1;;2;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;96;0;0;0;BAJO
TQRMNOVUUHLNLSCDEFJAH00803506;2024;2;1;1;43;N;3;395;1;;3;1;;4;1;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;698000;6;6;6;;7;6;139600;3;3;2;;3;2;931;2;0;98;0;0;0;MEDIO
TQRMNOPRQHLOLTCDEFJAH00803507;2024;2;1;1;43;N;3;466;1;;3;1;;4;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;700000;6;6;6;;7;7;350000;7;7;7;;8;7;934;1;2;98;0;0;0;BAJO
TQRMNORPSHKNLTCDEFJAH00856635;2024;2;1;1;43;N;3;250;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;695000;6;6;6;;6;6;231666,67;5;5;4;;6;4;486;1;2;98;0;0;0;MEDIO
TQRMNOQUTHMLLLCDEIOAH00803015;2024;2;1;1;43;N;38;115;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;215000;1;1;1;;2;2;53750;1;1;1;;1;1;179;2;1;98;0;0;0;MEDIO
TQRMNOPXXHKOKMCDEIMBF00861689;2024;2;1;1;43;N;36;139;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;175000;1;1;1;;1;1;175000;4;4;3;;4;3;146;1;0;98;0;0;0;BAJO
TQRMNOPXYHKOKMCDEIMBF00861441;2024;2;1;1;43;N;36;131;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;526000;5;5;5;;5;5;263000;6;6;5;;6;6;151;1;0;98;0;0;0;MEDIO
TQRMNOQQTHKNKNCDEIMBF00861442;2024;2;1;1;43;N;36;134;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;1;1;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;1;1;2;2;2;4;1;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;3;2;0;0;0;BAJO
TQRMNORTPHMNKOCDEIMBF00808048;2024;2;1;1;43;N;36;131;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;520000;4;5;4;;5;5;86666,67;1;1;1;;2;1;193;1;2;98;0;0;0;MEDIO
TQRMNOQRYHLMLSCDEFLID00803836;2024;2;2;1;43;S;5;393;1;;2;1;;4;1;1;2;;1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;289000;2;2;2;2;;2;96333,33;2;2;1;2;;1;556;1;0;98;0;0;0;MEDIO
TQRMNOPSTHMMLOCDEFLID00798786;2024;2;1;1;43;S;5;431;1;;6;1;;3;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;3;0;0;0;BAJO
TQRMNOQYYHMMLOCDEFLID00858358;2024;2;1;1;43;S;5;404;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;BAJO
TQRMNOQRYHLMKUCDEGOIH00805400;2024;2;1;1;40;N;18;162;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;1;5;371000;3;3;3;;3;3;61833,33;1;1;1;;1;1;176;1;0;98;0;0;0;MEDIO
TQRMNORWPHLMKUCDEGOIH00805410;2024;2;1;1;40;N;18;192;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;210000;1;1;2;;1;1;210000;5;5;6;;5;6;194;1;0;98;0;0;0;BAJO
TQRMNOPYXHJKKUCDEGGFB00864536;2024;2;1;1;42;S;10;426;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;350000;3;3;2;3;;2;350000;7;7;8;7;;8;585;1;0;98;0;0;0;BAJO
TQRMNOPTPHKMKQCDEGGFB00858388;2024;2;1;1;42;S;10;413;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;96;0;0;0;BAJO
TQRMNOPPWHLMLLCDEGGFB00804572;2024;2;1;1;42;S;10;379;1;;3;1;;1;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;320000;2;2;2;2;;2;320000;7;7;8;7;;8;464;1;0;97;0;0;0;BAJO
TQRMNORRXHKOKRCDEGGFB00858389;2024;2;1;1;42;S;10;607;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;410000;3;3;3;3;;3;205000;5;5;5;4;;5;835;2;0;1;0;0;0;BAJO
TQRMNOSRYHKNKSCDEGGFB00857498;2024;2;1;1;42;S;10;602;1;;3;1;;1;2;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;400000;3;3;3;3;;3;200000;4;4;4;4;;5;841;2;0;1;0;0;0;BAJO
TQRMNORXWHKLKUCDEGGFB00857526;2024;2;1;1;42;S;10;657;1;;4;1;;1;2;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;2;2;2;0;1;1;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;535000;5;5;5;4;;5;267500;6;6;7;6;;6;1230;1;2;98;0;0;0;BAJO
TQRMNOSTUHKLKUCDEGGFB00864537;2024;2;1;1;42;S;10;664;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;1;1;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;96;0;0;0;BAJO
TQRMNOTYUHMMLOCDEGGFB00864538;2024;2;1;1;42;S;10;809;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;2;2;1570000;9;10;10;9;;10;392500;8;8;9;7;;9;1179;2;0;1;0;0;0;MEDIO
TQRMNOTYVHMMLOCDEGGFB00799368;2024;2;1;1;42;S;10;613;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1100000;8;9;9;8;;9;550000;9;9;10;9;;9;852;1;0;2;0;0;0;MEDIO
TQRMNOQTPHLMLPCDEGGFB00804629;2024;2;1;1;42;S;10;618;1;;4;1;;3;2;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;690000;6;6;6;6;;6;230000;5;5;5;5;;5;901;2;0;1;0;0;0;BAJO
TQRMNOPVWHKLKSCDEHJGH00857222;2024;2;1;1;40;S;23;223;1;;4;1;;2;1;1;1;;1;1;1;1;2;1;2;4;2;2;0;1;1;1;2;0;2;0;6;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;240000;2;2;2;2;;2;120000;2;2;3;2;;3;218;2;0;98;0;0;0;BAJO
TQRMNOPWSHKLKSCDEHJGH00856439;2024;2;1;1;40;S;23;265;2;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;920000;7;8;8;7;;8;306666,67;7;7;8;7;;8;261;1;2;3;0;0;0;MEDIO
TQRMNOPWUHKLKSCDEHJGH00857223;2024;2;1;1;40;S;23;223;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;470000;4;4;4;4;;4;235000;5;5;7;5;;7;219;1;2;98;0;0;0;BAJO
TQRMNOPPWHMLKTCDEHJGH00800787;2024;2;1;1;40;S;23;264;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;2;;3;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;0;2;480000;4;4;4;4;;4;240000;5;5;7;5;;7;255;96;0;98;0;0;0;BAJO
TQRMNOQQUHJMKRCDEHJGH00864539;2024;2;1;1;40;S;23;355;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;700000;6;6;7;6;;6;175000;4;4;5;4;;5;371;2;0;3;0;0;0;MEDIO
TQRMNOSWQHLLKTCDEHJGH00806015;2024;2;1;1;40;S;23;461;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;3;1;2;857000;7;7;8;7;;7;285666,67;6;6;8;6;;8;482;2;0;96;0;0;0;MEDIO
TQRMNOQWUHLNKUCDEHJGH00805993;2024;2;1;1;40;S;23;315;2;;1;1;;4;1;1;1;;1;1;1;1;2;1;2;1;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;6;2;4;496000;4;4;5;4;;4;82666,67;1;1;2;1;;2;323;2;3;1;0;0;0;ALTO
TQRMNOSQPHLNLLCDEHJGH00806016;2024;2;1;1;40;S;23;301;1;;6;2;;4;2;1;1;;1;1;1;1;2;2;2;6;5;2;0;2;2;2;0;0;0;0;2;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;850000;7;7;8;7;;7;170000;4;4;5;3;;4;295;3;4;1;0;0;0;BAJO
TQRMNORRQHMMKNCDEHNHB00806424;2024;2;1;1;42;S;27;689;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1800000;10;10;10;10;;10;1800000;10;10;10;10;;10;730;1;0;98;0;0;0;BAJO
TQRMNORQXHMOKSCDEFLID00798734;2024;2;1;1;43;S;5;662;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;500000;4;4;4;4;;5;250000;5;6;5;5;;6;856;1;0;97;0;0;0;BAJO
TQRMNORQWHLOKUCDEFLID00803924;2024;2;1;1;43;S;5;358;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;BAJO
TQRMNORTPHLOKUCDEFLID00803925;2024;2;1;1;43;S;5;176;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;276000;2;2;2;2;;2;138000;3;3;2;3;;3;351;2;0;98;0;0;0;BAJO
TQRMNOPQVHLMLOCDEHMHF00806287;2024;2;1;1;42;N;26;133;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;2;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;908000;7;8;8;;8;8;181600;4;4;4;;4;4;189;1;2;98;0;0;0;MEDIO
TQRMNOPVUHMNLPCDEHMHF00800951;2024;2;1;1;42;N;26;229;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;4;4;285000;2;2;2;;2;2;35625;1;1;1;;1;1;385;1;0;98;0;0;0;ALTO
TQRMNOSYVHMNKQCDEIIAD00801628;2024;2;1;1;1;S;32;2933;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;625000;5;;5;5;;4;625000;9;;9;9;;7;3938;1;0;98;0;0;0;BAJO
TQRMNOTPTHKMKQCDEIIAD00857370;2024;2;1;1;1;S;32;1812;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;MEDIO
